190.bmp	48.21001798
191.bmp	46.6048819
192.bmp	79.17130013
193.bmp	86.63883955
194.bmp	43.09752773
195.bmp	65.39245411
196.bmp	76.11034404
197.bmp	57.27230254
198.bmp	37.36212223
199.bmp	51.64298821
200.bmp	52.25906546
201.bmp	30.36269398
202.bmp	35.26554423
203.bmp	20.29347866
204.bmp	22.63241359
205.bmp	51.60322996
206.bmp	63.29372719
207.bmp	77.56486725
208.bmp	77.8401693
209.bmp	66.9196348
210.bmp	54.43773872
211.bmp	74.95610611
212.bmp	74.27341866
213.bmp	63.67767989
214.bmp	74.7870662
215.bmp	57.32419672
216.bmp	44.70804922
217.bmp	38.39276546
218.bmp	56.73426761
219.bmp	52.18632246
220.bmp	69.27037252
221.bmp	61.15931083
222.bmp	64.28287461
223.bmp	41.1570842
224.bmp	71.68279281
225.bmp	79.67417672
226.bmp	27.32571381
227.bmp	71.38576707
228.bmp	70.9756373
229.bmp	69.98471516
230.bmp	66.85204914
231.bmp	57.66464195
232.bmp	66.02314487
233.bmp	64.75416405
234.bmp	70.8598634
235.bmp	58.92776801
236.bmp	43.79858487
237.bmp	60.91787415
238.bmp	53.42415929
239.bmp	52.14042665
240.bmp	59.98555023
241.bmp	64.39591578
242.bmp	60.88440464
243.bmp	53.46370821
244.bmp	71.34078332
245.bmp	56.65695141
246.bmp	70.57564612
247.bmp	61.41548225
248.bmp	62.50048955
249.bmp	50.15904821
250.bmp	58.96900861
251.bmp	68.69171459
252.bmp	69.32448017
253.bmp	53.907019
254.bmp	59.32017831
255.bmp	51.3821988
256.bmp	54.67560005
257.bmp	59.83380784
258.bmp	63.17947204
259.bmp	57.7349909
260.bmp	47.84745275
261.bmp	58.56099468
262.bmp	52.3782254
263.bmp	59.8056882
264.bmp	59.824472
265.bmp	55.84771147
266.bmp	72.3837019
267.bmp	54.16283245
268.bmp	61.44949292
269.bmp	66.06481791
270.bmp	69.75224533
271.bmp	69.85036191
272.bmp	50.70513309
273.bmp	60.27908789
274.bmp	68.84947037
275.bmp	80.55598891
276.bmp	70.38294635
277.bmp	66.23899826
278.bmp	54.81097429
279.bmp	70.44396883
280.bmp	62.92438115
281.bmp	59.72994062
282.bmp	51.78876198
283.bmp	55.25026433
284.bmp	49.0832562
285.bmp	62.29608306
286.bmp	64.66444547
287.bmp	57.81274625
288.bmp	69.79422899
289.bmp	51.58552061
290.bmp	68.95041754
291.bmp	56.27430221
292.bmp	41.17086442
293.bmp	50.66354273
294.bmp	65.28311311
295.bmp	65.32083372
296.bmp	54.20995764
297.bmp	60.98210576
298.bmp	39.80508596
299.bmp	63.91339372
300.bmp	66.94169304
301.bmp	67.2766053
302.bmp	65.59848054
303.bmp	48.20850829
304.bmp	61.99299341
305.bmp	56.68446426
306.bmp	59.71970322
307.bmp	59.09290466
308.bmp	52.04678956
309.bmp	60.07626199
310.bmp	66.81638566
311.bmp	61.9716475
312.bmp	63.63444132
313.bmp	60.99141744
314.bmp	63.35628239
315.bmp	76.27667832
316.bmp	75.41673189
317.bmp	88.45630879
318.bmp	54.20974972
319.bmp	55.49492461
320.bmp	43.11423053
321.bmp	69.09231542
322.bmp	58.64530908
323.bmp	55.7244794
324.bmp	32.93504855
325.bmp	73.80858465
326.bmp	67.89409732
327.bmp	57.6888077
328.bmp	72.21272962
329.bmp	76.91987405
330.bmp	70.08733232
331.bmp	74.29611645
332.bmp	88.6784002
333.bmp	74.15287836
334.bmp	60.85547542
335.bmp	74.49181127
336.bmp	72.64332323
337.bmp	68.30602108
338.bmp	65.03814602
339.bmp	71.66135984
340.bmp	72.83374081
341.bmp	62.61039053
342.bmp	68.48725628
343.bmp	69.9769154
344.bmp	70.96200342
345.bmp	72.13662912
346.bmp	77.0864492
347.bmp	61.57414823
348.bmp	51.30246395
349.bmp	30.60536163
350.bmp	62.14272469
351.bmp	62.89951766
352.bmp	68.60041576
353.bmp	27.01790442
354.bmp	41.54343773
355.bmp	30.60536163
356.bmp	55.16777781
357.bmp	36.07737252
358.bmp	21.76122776
359.bmp	64.48073357
360.bmp	63.43691173
361.bmp	52.91868596
362.bmp	52.85909592
363.bmp	39.92568006
364.bmp	43.60935264
365.bmp	67.30755211
366.bmp	66.60219159
367.bmp	25.33685053
368.bmp	44.95667366
369.bmp	63.82481169
370.bmp	43.5438661
371.bmp	35.21857101
372.bmp	66.85934394
373.bmp	59.12502004
374.bmp	60.42082793
375.bmp	71.95598534
376.bmp	64.37892652
377.bmp	59.11149021
378.bmp	61.1359182
379.bmp	67.3006966
380.bmp	61.65278304
381.bmp	42.76122776
382.bmp	67.15213674
383.bmp	68.11219619
384.bmp	67.43583573
385.bmp	65.94725259
386.bmp	65.77357514
387.bmp	65.82349212
388.bmp	70.2954214
389.bmp	68.80946906
390.bmp	77.82713352
391.bmp	69.13741336
392.bmp	49.38150847
393.bmp	77.97401664
394.bmp	21.76122776
395.bmp	59.41460546
396.bmp	42.10796067
397.bmp	69.18488971
398.bmp	21.76122776
399.bmp	62.61506571
400.bmp	66.19761009
401.bmp	67.33359998
402.bmp	63.66348544
403.bmp	57.82562502
404.bmp	21.76122776
405.bmp	31.76122776
406.bmp	66.90449431
407.bmp	48.95175608
408.bmp	58.13642871
409.bmp	46.23377195
410.bmp	47.00398684
411.bmp	43.10377064
412.bmp	35.90617922
413.bmp	44.15305347
414.bmp	31.37310337
415.bmp	66.40710561
416.bmp	76.78259523
417.bmp	37.20526435
418.bmp	45.64905405
419.bmp	46.2038339
420.bmp	26.53248591
421.bmp	44.45906694
422.bmp	40.07123401
423.bmp	63.17766276
424.bmp	52.03302756
425.bmp	53.13332719
426.bmp	37.26234199
427.bmp	37.40439884
428.bmp	73.01312248
429.bmp	50.83294319
430.bmp	56.58675339
431.bmp	46.80086334
432.bmp	68.28297283
433.bmp	49.80172034
434.bmp	64.04410662
435.bmp	74.01683485
436.bmp	70.90422096
437.bmp	28.9618017
438.bmp	56.71776792
439.bmp	31.35424596
440.bmp	55.59192977
441.bmp	64.929543
442.bmp	33.23632937
443.bmp	41.80508508
444.bmp	23.12632937
445.bmp	43.82107473
446.bmp	44.66185016
447.bmp	43.85628222
448.bmp	36.23110826
449.bmp	54.89950562
450.bmp	34.42224447
451.bmp	54.03608348
452.bmp	72.5247361
453.bmp	40.42928228
454.bmp	46.72559668
455.bmp	57.46827301
456.bmp	58.32786473
457.bmp	44.71064818
458.bmp	54.55643091
459.bmp	35.56236723
460.bmp	57.77384305
461.bmp	47.11320022
462.bmp	69.57463917
463.bmp	34.0419261
464.bmp	41.30339252
465.bmp	67.15385143
466.bmp	28.0419261
467.bmp	28.84311042
468.bmp	32.95315454
469.bmp	54.64080122
470.bmp	68.61245799
471.bmp	30.23632937
472.bmp	54.66657525
473.bmp	37.47648014
474.bmp	61.13051253
475.bmp	34.78727763
476.bmp	29.6527872
477.bmp	41.41795258
478.bmp	51.63941295
479.bmp	64.89174342
480.bmp	54.92747591
481.bmp	51.38892633
482.bmp	55.88182434
483.bmp	59.17891173
484.bmp	50.92186646
485.bmp	70.24095011
486.bmp	59.73212225
487.bmp	44.204062
488.bmp	23.23632937
489.bmp	52.19477462
490.bmp	56.14474481
491.bmp	55.45073912
492.bmp	70.09560027
493.bmp	61.4986269
494.bmp	58.77106528
495.bmp	63.33875683
496.bmp	74.18355917
497.bmp	66.13311212
498.bmp	71.27184282
499.bmp	72.32965874
500.bmp	63.26931712
501.bmp	60.75149278
502.bmp	47.43440359
503.bmp	68.07371136
504.bmp	67.54168708
505.bmp	70.17565837
506.bmp	68.15032354
507.bmp	49.985224
508.bmp	33.91305774
509.bmp	63.63002
510.bmp	42.77232805
511.bmp	44.26956724
512.bmp	56.94203757
513.bmp	61.48806149
514.bmp	57.30197472
515.bmp	35.70104559
516.bmp	55.88356957
517.bmp	49.87357585
518.bmp	45.61736601
519.bmp	79.66686872
520.bmp	32.59149638
521.bmp	60.12202131
522.bmp	65.45952002
523.bmp	82.48071567
524.bmp	53.84669858
525.bmp	52.15157352
526.bmp	64.88395547
527.bmp	65.55433608
528.bmp	48.25097151
529.bmp	68.13802647
530.bmp	57.9960835
531.bmp	75.39474554
532.bmp	60.48036227
533.bmp	62.3405555
534.bmp	44.01914364
535.bmp	52.94995134
536.bmp	72.25698318
537.bmp	67.76093725
538.bmp	62.81757682
539.bmp	23.23632937
540.bmp	71.68697171
541.bmp	42.79271566
542.bmp	66.53965887
543.bmp	61.78918554
544.bmp	60.45812475
545.bmp	63.60451675
546.bmp	31.15632937
547.bmp	38.93215808
548.bmp	70.347826
549.bmp	65.33940602
550.bmp	55.51836166
551.bmp	64.66885275
552.bmp	59.15345251
553.bmp	61.47941123
554.bmp	67.63475234
555.bmp	68.86388706
556.bmp	59.61004145
557.bmp	57.26451897
558.bmp	62.85897426
559.bmp	63.74414244
560.bmp	68.39616215
561.bmp	68.42729678
562.bmp	65.33418475
563.bmp	64.26101594
564.bmp	44.20128399
565.bmp	47.64292284
566.bmp	67.60855981
567.bmp	66.70608552
568.bmp	72.41951887
569.bmp	31.85485444
570.bmp	44.72039221
571.bmp	68.64983856
572.bmp	57.27898437
573.bmp	45.99873216
574.bmp	44.88351168
575.bmp	60.26806835
576.bmp	49.6085547
577.bmp	60.74267538
578.bmp	61.91511376
579.bmp	57.44056025
580.bmp	39.65203104
581.bmp	23.23632937
582.bmp	43.96612624
583.bmp	46.51089014
584.bmp	44.318941
585.bmp	60.06622083
586.bmp	62.13857524
587.bmp	67.99143012
588.bmp	33.29488085
589.bmp	59.85850733
590.bmp	61.18640673
591.bmp	55.14618658
592.bmp	49.41042401
593.bmp	27.99913312
594.bmp	51.03227849
595.bmp	56.86260374
596.bmp	36.88834279
597.bmp	21.18572455
598.bmp	64.2636939
599.bmp	70.66699825
600.bmp	51.04011001
601.bmp	37.38854721
602.bmp	53.53963978
603.bmp	51.64464267
604.bmp	67.45605541
605.bmp	54.85574076
606.bmp	62.01770506
607.bmp	33.23632937
608.bmp	48.24985852
609.bmp	65.45035345
610.bmp	71.75659775
611.bmp	66.31511747
612.bmp	59.29747651
613.bmp	29.91145888
614.bmp	63.98101281
615.bmp	31.80753739
616.bmp	61.47191353
617.bmp	62.35409574
618.bmp	51.64464267
619.bmp	67.29653899
620.bmp	60.63991256
621.bmp	61.49867121
622.bmp	56.68770793
623.bmp	64.29116432
624.bmp	55.82507393
625.bmp	63.22380796
626.bmp	51.41567535
627.bmp	23.23632937
628.bmp	57.37796491
629.bmp	23.23632937
630.bmp	58.97911511
631.bmp	50.76092094
632.bmp	70.25371605
633.bmp	65.73547986
634.bmp	41.42359567
635.bmp	53.80987004
636.bmp	64.68178719
637.bmp	34.76014144
638.bmp	33.47399426
639.bmp	56.77515787
640.bmp	67.74750618
641.bmp	79.14773996
642.bmp	42.6731405
643.bmp	63.53380078
644.bmp	65.10628662
645.bmp	42.15680467
646.bmp	37.1012812
647.bmp	27.30521473
648.bmp	46.90735606
649.bmp	27.22072619
650.bmp	57.70397687
651.bmp	66.17144875
652.bmp	54.62009481
653.bmp	60.33243931
654.bmp	66.46014534
655.bmp	71.88245915
656.bmp	71.16376439
657.bmp	78.12722334
658.bmp	68.58913237
659.bmp	51.14173791
660.bmp	58.00563354
661.bmp	79.69324435
662.bmp	70.14516521
663.bmp	62.21796377
664.bmp	69.10311111
665.bmp	70.15318088
666.bmp	55.11239731
667.bmp	21.27688904
668.bmp	53.63492213
669.bmp	64.08276638
670.bmp	68.32621472
671.bmp	65.13013559
672.bmp	69.07361213
673.bmp	60.28690382
674.bmp	60.04515839
675.bmp	22.54537332
676.bmp	59.32002203
677.bmp	38.11419392
678.bmp	50.97044425
679.bmp	45.25673733
680.bmp	73.62405182
681.bmp	22.7941036
682.bmp	56.77723475
683.bmp	62.20441861
684.bmp	63.21830337
685.bmp	34.09855477
686.bmp	35.2362722
687.bmp	24.7941036
688.bmp	32.29786883
689.bmp	40.60774662
690.bmp	31.41781225
691.bmp	25.85963126
692.bmp	35.87196999
693.bmp	70.87777793
694.bmp	32.47003738
695.bmp	31.00726447
696.bmp	38.77872513
697.bmp	41.16288288
698.bmp	62.43936813
699.bmp	59.53412274
700.bmp	60.78620169
701.bmp	60.34242052
702.bmp	32.32447562
703.bmp	62.31209294
704.bmp	27.42425432
705.bmp	47.98848633
706.bmp	49.35213163
707.bmp	22.61189591
708.bmp	52.9522971
709.bmp	37.02594843
710.bmp	32.6063835
711.bmp	43.23224198
712.bmp	54.74258571
713.bmp	51.6884808
714.bmp	30.47220987
715.bmp	50.69547083
716.bmp	59.18964231
717.bmp	36.62499572
718.bmp	37.47079898
719.bmp	54.54212213
720.bmp	20.57902815
721.bmp	54.52758004
722.bmp	45.49610239
723.bmp	39.82965698
724.bmp	36.38259867
725.bmp	47.00487716
726.bmp	55.68202207
727.bmp	73.08813332
728.bmp	64.39647461
729.bmp	47.47701062
730.bmp	72.53111197
731.bmp	68.01967033
732.bmp	45.0931639
733.bmp	53.5380899
734.bmp	47.98601654
735.bmp	74.98506316
736.bmp	62.56505799
737.bmp	46.15830491
738.bmp	28.53774078
739.bmp	55.89773766
740.bmp	79.16466866
741.bmp	56.88243622
742.bmp	49.11818308
743.bmp	50.54557924
744.bmp	77.43181505
745.bmp	62.54924851
746.bmp	63.17982117
747.bmp	62.94794466
748.bmp	67.25050003
749.bmp	45.07130748
750.bmp	57.6103269
751.bmp	35.2537336
752.bmp	29.65186846
753.bmp	52.62291732
754.bmp	33.11967227
755.bmp	41.3869165
756.bmp	38.62739333
757.bmp	36.60610521
758.bmp	27.4180657
759.bmp	57.81897803
760.bmp	22.63257971
761.bmp	37.31823673
762.bmp	59.25989684
763.bmp	61.6034807
764.bmp	37.44630187
765.bmp	52.94002632
766.bmp	72.19705544
767.bmp	32.09602895
768.bmp	61.16030482
769.bmp	50.6765383
770.bmp	43.56478252
771.bmp	39.5537789
772.bmp	29.58606108
773.bmp	62.18061858
774.bmp	61.41296327
775.bmp	58.15737718
776.bmp	58.89329306
777.bmp	69.15054408
778.bmp	62.20868215
779.bmp	51.47595516
780.bmp	56.72483782
781.bmp	59.52331729
782.bmp	40.22205559
783.bmp	45.79358393
784.bmp	44.79861419
785.bmp	33.76842546
786.bmp	40.90717483
787.bmp	36.95855213
788.bmp	44.76880943
789.bmp	39.81324171
790.bmp	29.76908579
791.bmp	32.93397206
792.bmp	34.69092277
793.bmp	32.9214101
794.bmp	36.45409163
795.bmp	30.88163029
796.bmp	30.85666745
797.bmp	24.7941036
798.bmp	25.7941036
799.bmp	64.31328908
800.bmp	64.59265653
801.bmp	33.36956225
802.bmp	35.45829426
803.bmp	31.01958105
804.bmp	63.89460857
805.bmp	50.29406549
806.bmp	42.04304173
807.bmp	67.42513568
808.bmp	31.71745641
809.bmp	37.93005439
810.bmp	54.22494687
811.bmp	55.40427326
812.bmp	43.29330352
813.bmp	69.20828785
814.bmp	69.83853433
815.bmp	57.16422639
816.bmp	37.11082371
817.bmp	59.95738774
818.bmp	45.81488772
819.bmp	51.26566296
820.bmp	57.09890358
821.bmp	53.28634636
822.bmp	52.74290156
823.bmp	69.68212518
824.bmp	70.00421087
825.bmp	58.57042482
826.bmp	24.36220359
827.bmp	65.93136078
828.bmp	57.23567146
829.bmp	61.71737058
830.bmp	63.80753812
831.bmp	70.91899908
832.bmp	50.01534426
833.bmp	49.47928373
834.bmp	44.8071091
835.bmp	50.92930167
836.bmp	63.95700243
837.bmp	62.52835329
838.bmp	70.0306418
839.bmp	65.76791547
840.bmp	58.90164668
841.bmp	56.47638395
842.bmp	60.17737467
843.bmp	58.08324453
844.bmp	56.6898311
845.bmp	71.29975172
846.bmp	43.08628207
847.bmp	59.38834709
848.bmp	61.32397925
849.bmp	62.99902682
850.bmp	64.95813532
851.bmp	37.35894835
852.bmp	60.06457576
853.bmp	20.32474079
854.bmp	66.78935585
855.bmp	46.99332793
856.bmp	50.82422319
857.bmp	52.21906028
858.bmp	30.38346627
859.bmp	24.32474079
860.bmp	60.62153531
861.bmp	80.3164643
862.bmp	57.63933354
863.bmp	24.32474079
864.bmp	48.90346928
865.bmp	53.09317349
866.bmp	20.32474079
867.bmp	72.76765056
868.bmp	60.30670604
869.bmp	64.8393431
870.bmp	50.88537877
871.bmp	59.05106633
872.bmp	41.05679186
873.bmp	37.32474079
874.bmp	54.9352201
875.bmp	60.76811006
876.bmp	69.66080755
877.bmp	52.25289174
878.bmp	41.02395844
879.bmp	29.53620285
880.bmp	53.87731348
881.bmp	54.04243003
882.bmp	54.31309893
883.bmp	50.11574409
884.bmp	49.37984729
885.bmp	21.60148965
886.bmp	30.20297209
887.bmp	25.95880669
888.bmp	35.47584508
889.bmp	24.32474079
890.bmp	70.22700587
891.bmp	45.76100049
892.bmp	69.51219438
893.bmp	32.90005877
894.bmp	23.10142818
895.bmp	56.43291191
896.bmp	38.40995871
897.bmp	55.95880669
898.bmp	50.47584508
899.bmp	48.74505973
900.bmp	62.90005877
901.bmp	27.9245911
902.bmp	54.96101337
903.bmp	50.12385169
904.bmp	64.07366663
905.bmp	63.29539829
906.bmp	40.31382807
907.bmp	50.79747123
908.bmp	29.61194795
909.bmp	65.22201059
910.bmp	51.02075082
911.bmp	60.28265302
912.bmp	64.7814611
913.bmp	57.2040522
914.bmp	42.35137059
915.bmp	59.11946644
916.bmp	63.47720131
917.bmp	70.7120422
918.bmp	62.3311177
919.bmp	61.32916667
920.bmp	59.97808817
921.bmp	67.88401654
922.bmp	44.91432625
923.bmp	42.51044412
924.bmp	67.18849042
925.bmp	68.17874284
926.bmp	41.41945025
927.bmp	41.70823606
928.bmp	40.67562089
929.bmp	51.11487956
930.bmp	57.56056528
931.bmp	69.84706006
932.bmp	45.95546585
933.bmp	27.80837695
934.bmp	43.49055259
935.bmp	28.64141333
936.bmp	50.69921869
937.bmp	51.65224748
938.bmp	76.47707411
939.bmp	40.32474079
940.bmp	41.99558535
941.bmp	23.1366988
942.bmp	22.32474079
943.bmp	60.14120877
944.bmp	57.50987066
945.bmp	57.59728594
946.bmp	56.03367603
947.bmp	64.75752733
948.bmp	37.11159492
949.bmp	24.32474079
950.bmp	55.12229389
951.bmp	60.81552897
952.bmp	40.48239017
953.bmp	63.7148098
954.bmp	62.15869501
955.bmp	47.96405415
956.bmp	32.92787252
957.bmp	33.05491856
958.bmp	64.46953987
959.bmp	60.06637463
960.bmp	73.87279409
961.bmp	52.54839774
962.bmp	24.32474079
963.bmp	28.29124593
964.bmp	60.03465486
965.bmp	23.92555921
966.bmp	56.55898349
967.bmp	65.82939044
968.bmp	61.10015585
969.bmp	62.21344107
970.bmp	24.32474079
971.bmp	69.6186933
972.bmp	52.73851171
973.bmp	32.50233851
974.bmp	61.10015585
975.bmp	67.10015585
976.bmp	32.50233851
977.bmp	68.10015585
978.bmp	60.9281441
979.bmp	61.44821612
980.bmp	77.0025486
981.bmp	60.9281441
982.bmp	61.44821612
983.bmp	62.55189604
984.bmp	74.9584518
985.bmp	75.6258435
986.bmp	77.0025486
987.bmp	79.0306418
988.bmp	81.5226485
989.bmp	79.0306354
990.bmp	53.52295671
991.bmp	67.55615619
992.bmp	57.02696869
993.bmp	56.72639124
994.bmp	57.30028606
995.bmp	64.15131822
996.bmp	58.46550837
997.bmp	63.53851169
998.bmp	67.65118781
999.bmp	30.74910507
1000.bmp	66.68823622
